userid,cms_segid,cms_group_id,final_gender_code,age_level,pvalue_level,shopping_level,occupation,new_user_class_level 
765155,0,11,1,5,,3,0,3.0
790838,35,4,2,4,2.0,3,0,2.0
808233,0,2,2,2,,3,0,
835269,66,9,1,3,2.0,3,0,2.0
863645,5,2,2,2,2.0,3,1,4.0
867404,0,12,1,6,,2,0,
902382,33,4,2,4,2.0,3,0,2.0
979372,0,8,1,2,,3,1,2.0
1001330,0,3,2,3,,3,0,
1035326,0,3,2,3,,3,0,2.0
1078649,0,9,1,3,,2,0,2.0
1091736,17,3,2,3,1.0,3,0,4.0
1107548,67,9,1,3,2.0,3,0,4.0
127934,56,8,1,2,2.0,3,0,2.0
164798,0,9,1,3,,3,0,4.0
207160,0,3,2,3,,3,0,2.0
210428,0,2,2,2,,3,0,
216942,0,12,1,6,,3,0,2.0
326831,12,3,2,3,2.0,2,0,4.0
368370,0,12,1,6,,1,0,
431729,20,3,2,3,2.0,3,0,3.0
437039,32,4,2,4,2.0,3,0,1.0
629018,7,2,2,2,1.0,3,0,2.0
633426,0,10,1,4,,1,0,
635486,0,3,2,3,,3,0,4.0
664984,0,1,2,1,,2,0,
683515,0,11,1,5,,2,0,
703312,6,2,2,2,2.0,2,0,2.0
743128,8,2,2,2,1.0,3,0,3.0
751530,92,11,1,5,2.0,3,0,4.0
775892,0,1,2,1,,2,0,
788139,0,3,2,3,,3,1,3.0
822003,0,4,2,4,,2,0,1.0
848060,0,10,1,4,,3,0,4.0
863265,0,11,1,5,,1,0,
902188,80,10,1,4,2.0,3,0,2.0
950883,0,7,1,1,,1,0,
969533,0,2,2,2,,3,0,2.0
1013030,66,9,1,3,2.0,3,0,2.0
1034328,0,10,1,4,,3,0,2.0
1064811,0,3,2,3,,2,0,
1078196,0,9,1,3,,2,0,
1135559,78,10,1,4,1.0,3,0,3.0
1220,0,11,1,5,,3,0,2.0
4456,0,3,2,3,,3,0,3.0
33159,0,4,2,4,,2,0,
41214,7,2,2,2,2.0,3,0,1.0
145261,0,3,2,3,2.0,3,0,
216647,0,4,2,4,,3,0,4.0
231429,0,11,1,5,,3,0,4.0
252842,0,9,1,3,,3,0,
261425,0,8,1,2,,2,0,
269546,0,5,2,5,,3,0,2.0
308194,20,3,2,3,2.0,3,0,3.0
319943,81,10,1,4,2.0,3,0,4.0
384087,64,9,1,3,1.0,3,0,2.0
392377,5,2,2,2,1.0,3,1,1.0
432426,0,1,2,1,,3,0,
453194,57,8,1,2,1.0,3,0,3.0
465649,0,3,2,3,,3,0,1.0
550224,0,10,1,4,2.0,1,0,
686235,0,9,1,3,2.0,3,0,
723297,0,4,2,4,,1,0,
769835,0,3,2,3,,3,0,4.0
808028,0,10,1,4,,1,0,
814019,0,4,2,4,,3,0,2.0
925194,0,10,1,4,,1,0,
938690,0,11,1,5,,1,0,
1003850,0,8,1,2,,3,0,3.0
1036154,0,8,1,2,,2,0,
1058403,0,3,2,3,1.0,3,0,
1101771,0,9,1,3,,3,0,1.0
1140249,33,4,2,4,2.0,3,0,2.0
10415,0,4,2,4,,1,0,
28992,0,9,1,3,,2,0,3.0
239681,0,3,2,3,,3,0,2.0
280121,0,4,2,4,,3,0,3.0
337492,92,11,1,5,2.0,3,0,3.0
401131,5,2,2,2,2.0,3,1,2.0
409670,0,4,2,4,,3,0,4.0
412991,0,2,2,2,,3,1,3.0
447409,68,9,1,3,3.0,3,0,2.0
477068,0,7,1,1,,2,0,
486325,0,5,2,5,2.0,3,0,
504771,20,3,2,3,2.0,3,0,3.0
505161,0,10,1,4,2.0,3,0,
512548,0,7,1,1,,1,0,3.0
645410,0,5,2,5,,3,0,
797046,18,3,2,3,2.0,3,0,1.0
854171,65,9,1,3,1.0,3,0,4.0
937230,0,5,2,5,,1,0,
977131,17,3,2,3,1.0,3,0,4.0
998266,0,4,2,4,,3,0,3.0
1028675,0,4,2,4,,3,0,2.0
1041137,45,5,2,5,2.0,3,0,3.0
1045833,67,9,1,3,2.0,3,0,3.0
1050828,0,2,2,2,,3,0,
1051619,0,10,1,4,3.0,3,0,
1073871,0,3,2,3,,3,0,2.0
1075053,0,3,2,3,,3,0,2.0
1088376,0,3,2,3,,3,0,2.0
1096590,16,3,2,3,1.0,3,0,2.0
1109421,0,2,2,2,,3,0,2.0
25406,8,2,2,2,2.0,3,0,3.0
101504,0,3,2,3,,3,0,
179497,0,7,1,1,,3,0,
218616,45,5,2,5,2.0,3,0,3.0
243443,0,3,2,3,,3,0,3.0
250241,0,10,1,4,,2,0,
260498,2,1,2,1,1.0,3,1,2.0
315836,6,2,2,2,1.0,2,0,4.0
379357,0,11,1,5,,2,0,
382813,54,8,1,2,1.0,3,1,2.0
458357,0,4,2,4,2.0,3,0,
687483,0,4,2,4,,3,0,3.0
691920,8,2,2,2,1.0,3,0,3.0
695710,0,8,1,2,,2,0,
767928,0,9,1,3,,3,0,3.0
790706,0,10,1,4,,3,0,1.0
792745,0,5,2,5,,3,0,4.0
809950,0,9,1,3,,3,0,2.0
872730,60,9,1,3,1.0,2,0,2.0
886503,0,9,1,3,2.0,3,0,
890995,0,9,1,3,,3,0,3.0
909211,7,2,2,2,2.0,3,0,2.0
1023008,0,10,1,4,,3,0,
1063159,43,5,2,5,2.0,3,0,1.0
51982,0,11,1,5,,3,0,1.0
88311,85,11,1,5,1.0,2,0,4.0
127002,0,4,2,4,2.0,3,0,
130656,8,2,2,2,2.0,3,0,4.0
182947,0,8,1,2,,3,1,2.0
225686,42,5,2,5,1.0,3,0,3.0
265973,0,3,2,3,,3,0,
281589,17,3,2,3,1.0,3,0,4.0
311603,67,9,1,3,2.0,3,0,3.0
314954,7,2,2,2,1.0,3,0,1.0
353450,56,8,1,2,1.0,3,0,2.0
381165,0,3,2,3,,3,0,2.0
424098,44,5,2,5,2.0,3,0,2.0
467493,0,5,2,5,,3,0,3.0
485665,5,2,2,2,1.0,3,1,2.0
513177,7,2,2,2,1.0,3,0,2.0
582576,0,10,1,4,,3,0,1.0
587403,19,3,2,3,2.0,3,0,2.0
601909,0,1,2,1,,3,0,
602990,0,2,2,2,,2,0,
610977,0,7,1,1,,1,0,
681374,19,3,2,3,2.0,3,0,2.0
697866,0,3,2,3,2.0,3,0,
722946,0,2,2,2,,3,1,1.0
727107,80,10,1,4,2.0,3,0,2.0
845912,80,10,1,4,2.0,3,0,2.0
854251,8,2,2,2,1.0,3,0,4.0
935167,0,9,1,3,,2,0,
943767,0,3,2,3,,2,0,
978880,0,3,2,3,,1,0,
979625,5,2,2,2,2.0,3,1,2.0
1005174,0,9,1,3,,3,0,2.0
1114250,16,3,2,3,1.0,3,0,2.0
1140581,33,4,2,4,2.0,3,0,2.0
54082,0,3,2,3,,3,0,3.0
101895,0,9,1,3,,2,0,
105880,0,10,1,4,,3,0,3.0
320197,0,2,2,2,,3,1,4.0
354634,0,4,2,4,,2,0,
403737,0,9,1,3,,3,0,3.0
414412,55,8,1,2,1.0,2,0,4.0
460970,8,2,2,2,1.0,3,0,3.0
480120,0,9,1,3,2.0,1,0,
513647,0,4,2,4,,2,0,2.0
636414,44,5,2,5,2.0,3,0,2.0
652865,0,9,1,3,,3,0,2.0
667753,0,3,2,3,,3,0,
792765,81,10,1,4,2.0,3,0,3.0
869230,0,10,1,4,2.0,3,0,
921700,0,4,2,4,,2,0,
934346,0,10,1,4,,2,0,
976289,0,3,2,3,,3,0,3.0
992856,42,5,2,5,1.0,3,0,3.0
1113470,0,10,1,4,2.0,2,0,
1134073,0,3,2,3,,3,0,3.0
63836,57,8,1,2,2.0,3,0,3.0
87188,21,3,2,3,2.0,3,0,2.0
160321,16,3,2,3,1.0,3,0,2.0
179896,42,5,2,5,1.0,3,0,3.0
300815,20,3,2,3,2.0,3,0,3.0
380671,0,11,1,5,,3,0,
507457,66,9,1,3,2.0,3,0,2.0
569757,0,2,2,2,,3,0,4.0
578376,0,4,2,4,,3,0,4.0
579484,51,7,1,1,1.0,3,0,4.0
585360,0,12,1,6,,2,0,3.0
592206,0,10,1,4,,2,0,
617322,45,5,2,5,3.0,3,0,4.0
729268,0,9,1,3,,3,0,3.0
736380,5,2,2,2,1.0,3,1,3.0
832221,33,4,2,4,2.0,3,0,2.0
859397,0,2,2,2,,3,0,2.0
934008,0,9,1,3,,1,0,
947128,0,11,1,5,,2,0,
953949,0,11,1,5,,1,0,
1057922,0,3,2,3,,3,0,
1069230,45,5,2,5,2.0,3,0,3.0
1076808,0,1,2,1,,3,0,3.0
1131776,0,4,2,4,,2,0,3.0
1137468,0,9,1,3,,3,0,2.0
88,1,1,2,1,1.0,2,0,3.0
32238,0,2,2,2,,1,0,
45166,36,5,2,5,1.0,1,0,
56756,2,1,2,1,2.0,3,0,1.0
64363,0,3,2,3,,3,0,4.0
82108,0,2,2,2,,3,1,2.0
86363,0,8,1,2,,2,0,
108237,38,5,2,5,2.0,2,0,3.0
118837,75,10,1,4,3.0,2,0,2.0
128258,0,10,1,4,,3,0,
128485,0,11,1,5,,3,0,
159445,0,3,2,3,1.0,3,0,
166062,0,9,1,3,,2,0,
219220,0,2,2,2,,3,0,
224897,5,2,2,2,1.0,3,1,2.0
228343,56,8,1,2,2.0,3,0,2.0
328765,51,7,1,1,2.0,3,0,4.0
347801,46,5,2,5,3.0,3,0,1.0
368690,0,11,1,5,,2,0,
382994,0,11,1,5,,3,0,3.0
383292,0,10,1,4,,3,0,
399498,0,2,2,2,,3,0,1.0
403522,0,8,1,2,,3,1,2.0
478764,0,8,1,2,,1,0,
489464,0,10,1,4,,3,0,2.0
494089,16,3,2,3,1.0,3,0,2.0
517848,8,2,2,2,1.0,3,0,3.0
519611,17,3,2,3,1.0,3,0,4.0
605892,44,5,2,5,2.0,3,0,2.0
664973,0,3,2,3,,3,0,3.0
683540,0,4,2,4,,3,0,
712374,20,3,2,3,2.0,3,0,4.0
723067,0,6,2,6,,3,0,3.0
730810,0,9,1,3,,3,0,4.0
813949,0,5,2,5,,2,0,
843104,0,2,2,2,,3,0,3.0
878866,0,8,1,2,,3,0,
960696,20,3,2,3,2.0,3,0,3.0
964581,19,3,2,3,2.0,3,0,2.0
972701,0,10,1,4,,3,0,2.0
999662,0,8,1,2,,3,0,
1038767,0,11,1,5,,3,0,4.0
1045475,0,9,1,3,,3,0,
1071768,6,2,2,2,2.0,2,0,3.0
1071798,7,2,2,2,2.0,3,0,2.0
6708,0,5,2,5,,3,0,
90309,0,2,2,2,,3,0,
151737,45,5,2,5,3.0,3,0,3.0
155515,0,10,1,4,,3,0,2.0
160070,0,5,2,5,,2,0,2.0
178405,57,8,1,2,2.0,3,0,3.0
219985,0,2,2,2,,3,0,1.0
306023,74,10,1,4,2.0,2,0,4.0
417164,0,4,2,4,,3,0,
428418,16,3,2,3,1.0,3,0,2.0
489256,0,5,2,5,,3,0,2.0
500782,0,3,2,3,1.0,3,0,
549530,0,10,1,4,,3,0,4.0
619095,0,4,2,4,,3,0,4.0
682675,66,9,1,3,2.0,3,0,1.0
695568,0,4,2,4,,3,0,
702731,0,11,1,5,1.0,2,0,
770062,80,10,1,4,2.0,3,0,2.0
806800,8,2,2,2,1.0,3,0,3.0
822318,45,5,2,5,2.0,3,0,3.0
858518,0,11,1,5,,3,0,2.0
864622,0,7,1,1,,2,0,
897045,0,8,1,2,,3,0,2.0
938123,0,5,2,5,,1,0,
971192,20,3,2,3,2.0,3,0,3.0
1029954,0,10,1,4,,3,0,2.0
1057715,34,4,2,4,2.0,3,0,4.0
1067205,7,2,2,2,1.0,3,0,2.0
1074334,0,2,2,2,,3,0,
1082334,91,11,1,5,2.0,3,0,2.0
1129768,0,10,1,4,,3,0,2.0
1139280,93,11,1,5,3.0,3,0,2.0
71454,0,2,2,2,,3,0,2.0
111600,0,5,2,5,,3,0,
127763,7,2,2,2,2.0,3,0,2.0
163602,34,4,2,4,2.0,3,0,4.0
165452,0,4,2,4,,3,0,4.0
188657,0,3,2,3,,3,0,1.0
256815,0,4,2,4,,3,0,2.0
268925,0,4,2,4,,3,0,2.0
297412,7,2,2,2,2.0,3,0,2.0
320255,73,10,1,4,2.0,2,0,2.0
350813,0,12,1,6,,2,0,
403554,27,4,2,4,2.0,2,0,4.0
425037,0,4,2,4,,3,0,3.0
427425,0,11,1,5,2.0,3,0,
513235,19,3,2,3,2.0,3,1,2.0
530754,0,8,1,2,,2,0,
543751,0,11,1,5,,3,0,4.0
624364,26,4,2,4,1.0,2,0,2.0
630573,17,3,2,3,1.0,3,0,3.0
647790,7,2,2,2,1.0,3,0,1.0
666252,0,1,2,1,,2,0,
727030,0,5,2,5,,3,0,
750012,0,5,2,5,,3,0,2.0
798175,56,8,1,2,2.0,3,0,2.0
804549,0,10,1,4,,2,0,
846104,0,4,2,4,,3,0,2.0
856157,0,2,2,2,,3,0,
858014,0,11,1,5,,3,0,
892961,0,9,1,3,,3,0,
942697,0,3,2,3,,2,0,
957975,0,4,2,4,,1,0,
988862,0,2,2,2,,1,0,
1009263,0,10,1,4,,3,0,
1124097,0,10,1,4,,3,0,3.0
10422,0,10,1,4,,3,0,
13949,0,5,2,5,,2,0,
56817,0,7,1,1,,1,0,
64612,17,3,2,3,1.0,3,0,4.0
80287,0,3,2,3,,2,0,4.0
90445,0,9,1,3,,3,0,2.0
96247,0,3,2,3,,1,0,
112321,45,5,2,5,2.0,3,0,3.0
177083,0,9,1,3,2.0,2,0,
190138,0,2,2,2,,3,1,2.0
205257,48,6,2,6,1.0,2,0,
206437,0,1,2,1,,3,0,
270448,81,10,1,4,3.0,3,0,3.0
270697,0,3,2,3,,3,0,
302186,0,9,1,3,2.0,2,0,
305705,19,3,2,3,2.0,3,0,2.0
310340,0,8,1,2,,3,0,
335372,0,3,2,3,,3,0,1.0
367179,0,3,2,3,,3,0,3.0
381802,0,10,1,4,,2,0,
431529,0,4,2,4,,3,0,2.0
451701,33,4,2,4,2.0,3,0,2.0
451994,0,8,1,2,,3,0,1.0
652596,5,2,2,2,1.0,3,1,
654296,0,2,2,2,2.0,3,0,
710049,33,4,2,4,2.0,3,0,2.0
728526,0,11,1,5,,2,0,3.0
751962,0,4,2,4,,3,0,3.0
758129,0,3,2,3,,3,0,
762211,0,11,1,5,,1,0,
845726,0,11,1,5,,3,0,3.0
877758,33,4,2,4,2.0,3,0,2.0
896172,65,9,1,3,1.0,3,0,4.0
988319,0,11,1,5,,3,0,2.0
989572,66,9,1,3,2.0,3,0,2.0
1028625,0,10,1,4,,3,0,
1040482,81,10,1,4,2.0,3,0,4.0
1050375,0,5,2,5,,3,0,4.0
1124854,0,3,2,3,,3,0,1.0
1134027,0,1,2,1,,3,0,
3569,66,9,1,3,1.0,3,0,1.0
4788,77,10,1,4,1.0,3,0,2.0
5318,0,3,2,3,,2,0,2.0
87989,31,4,2,4,1.0,3,0,3.0
103200,0,9,1,3,,3,0,2.0
166858,0,3,2,3,,3,0,
221572,0,9,1,3,,3,0,
250813,0,10,1,4,,3,0,2.0
322010,1,1,2,1,1.0,2,0,
335241,7,2,2,2,2.0,3,0,2.0
342716,8,2,2,2,1.0,3,0,3.0
361522,20,3,2,3,2.0,3,0,4.0
372141,56,8,1,2,1.0,3,0,2.0
454168,65,9,1,3,1.0,3,0,4.0
523598,45,5,2,5,2.0,3,0,3.0
534244,0,4,2,4,1.0,3,0,
597649,17,3,2,3,1.0,3,0,3.0
665047,45,5,2,5,2.0,3,0,3.0
733436,0,2,2,2,,3,1,2.0
980567,0,5,2,5,,3,0,2.0
992590,0,5,2,5,,3,0,4.0
992759,83,11,1,5,2.0,1,0,
997107,20,3,2,3,2.0,3,0,3.0
1031596,18,3,2,3,2.0,3,0,1.0
1047342,81,10,1,4,2.0,3,0,4.0
1082457,0,10,1,4,,3,0,
1097768,90,11,1,5,2.0,3,0,1.0
8800,0,8,1,2,,3,1,2.0
41441,0,3,2,3,,1,0,
71952,19,3,2,3,2.0,3,0,2.0
86965,64,9,1,3,1.0,3,0,2.0
172716,0,8,1,2,,1,0,
229198,0,9,1,3,,3,0,1.0
234901,0,10,1,4,,3,0,
268267,61,9,1,3,2.0,2,0,4.0
280013,0,3,2,3,1.0,2,0,
280937,88,11,1,5,1.0,3,0,2.0
353165,66,9,1,3,2.0,3,0,2.0
391674,0,3,2,3,,3,0,
540916,0,11,1,5,,2,0,
592145,0,3,2,3,2.0,1,0,
643947,0,4,2,4,,1,0,
648440,33,4,2,4,2.0,3,0,2.0
650409,0,9,1,3,,2,0,
652687,31,4,2,4,1.0,3,0,3.0
666751,0,2,2,2,,3,0,1.0
672432,17,3,2,3,1.0,3,0,3.0
739872,35,4,2,4,3.0,3,0,1.0
761900,66,9,1,3,2.0,3,0,2.0
801528,0,10,1,4,1.0,2,0,
870375,0,9,1,3,,3,0,
940691,0,12,1,6,,1,0,
953395,0,4,2,4,,1,0,
963969,0,11,1,5,,3,0,2.0
1012018,56,8,1,2,1.0,3,0,2.0
1249,2,1,2,1,1.0,3,0,3.0
43446,0,7,1,1,,2,0,
45935,0,1,2,1,,3,0,
46188,7,2,2,2,2.0,3,0,1.0
112915,42,5,2,5,1.0,3,0,3.0
119377,67,9,1,3,2.0,3,0,3.0
158920,0,4,2,4,,2,0,
242190,35,4,2,4,3.0,3,0,1.0
308813,0,7,1,1,,1,0,
321054,37,5,2,5,1.0,2,0,2.0
482866,0,6,2,6,,3,0,4.0
553239,0,3,2,3,1.0,2,0,
583961,21,3,2,3,2.0,3,0,2.0
640133,0,2,2,2,1.0,3,0,
642180,0,11,1,5,,2,0,
663490,0,11,1,5,,3,0,3.0
781848,46,5,2,5,3.0,3,0,1.0
793148,0,3,2,3,,3,0,2.0
814187,15,3,2,3,1.0,3,0,1.0
816351,0,10,1,4,,3,0,2.0
853528,20,3,2,3,2.0,3,0,4.0
904697,0,3,2,3,,2,0,
909448,0,8,1,2,,3,0,
913063,56,8,1,2,2.0,3,0,2.0
942637,0,10,1,4,,1,0,
958805,0,2,2,2,,1,0,
975190,0,4,2,4,,3,0,3.0
1008340,0,3,2,3,,3,0,2.0
1042866,49,6,2,6,3.0,3,0,2.0
1074213,0,11,1,5,,3,0,3.0
1093422,0,3,2,3,,2,0,
2089,55,8,1,2,2.0,2,0,2.0
4707,0,3,2,3,,3,0,
23288,34,4,2,4,2.0,3,0,4.0
66070,0,4,2,4,,3,0,4.0
84450,0,3,2,3,,2,0,
117161,50,7,1,1,1.0,2,0,3.0
158608,0,10,1,4,,3,0,2.0
196773,0,5,2,5,,3,0,2.0
211033,0,5,2,5,,3,0,
275599,32,4,2,4,2.0,3,0,1.0
285383,7,2,2,2,2.0,3,0,2.0
312320,0,4,2,4,,3,0,4.0
333846,0,4,2,4,2.0,2,0,
379281,0,10,1,4,,3,0,3.0
394502,0,1,2,1,,1,0,
407873,34,4,2,4,3.0,3,0,3.0
418009,0,1,2,1,,1,0,
421267,7,2,2,2,1.0,3,0,1.0
425123,0,9,1,3,2.0,2,0,
441199,8,2,2,2,2.0,3,0,4.0
513000,31,4,2,4,1.0,3,0,4.0
533204,0,10,1,4,,2,0,2.0
550155,0,3,2,3,,3,0,1.0
562070,20,3,2,3,2.0,3,0,3.0
571335,0,5,2,5,,3,0,3.0
610413,83,11,1,5,2.0,1,0,1.0
642555,74,10,1,4,2.0,2,0,3.0
679040,20,3,2,3,2.0,3,0,4.0
765982,45,5,2,5,3.0,3,0,4.0
772188,0,5,2,5,,3,0,2.0
787856,57,8,1,2,1.0,3,0,3.0
829331,0,9,1,3,,1,0,
846091,0,3,2,3,,3,0,2.0
859811,0,4,2,4,,3,0,2.0
923866,0,3,2,3,1.0,3,0,
931923,0,4,2,4,,2,0,
951013,0,1,2,1,,1,0,
970343,0,2,2,2,,3,0,3.0
1004024,0,4,2,4,,3,0,2.0
1029991,0,4,2,4,,3,0,
1074847,0,3,2,3,,3,0,2.0
1097268,0,4,2,4,,3,0,
1114651,0,3,2,3,,3,0,4.0
9896,0,11,1,5,,3,0,
60004,20,3,2,3,2.0,3,0,4.0
69654,88,11,1,5,1.0,3,0,2.0
91770,0,3,2,3,,1,0,
129944,0,2,2,2,,3,0,
171682,44,5,2,5,2.0,3,0,2.0
197160,44,5,2,5,2.0,3,0,2.0
198905,0,2,2,2,,3,0,
205888,37,5,2,5,2.0,2,0,2.0
238476,0,4,2,4,1.0,3,0,
262878,54,8,1,2,2.0,3,1,
279895,8,2,2,2,1.0,3,0,4.0
301547,8,2,2,2,2.0,3,0,4.0
323744,33,4,2,4,2.0,3,0,2.0
393912,0,9,1,3,,1,0,2.0
466467,0,3,2,3,,2,0,3.0
489104,0,12,1,6,,2,0,
494669,0,4,2,4,,3,0,4.0
547044,0,7,1,1,,3,0,3.0
559391,0,3,2,3,,3,0,3.0
571381,67,9,1,3,2.0,3,0,3.0
697517,18,3,2,3,2.0,3,0,1.0
754173,0,1,2,1,,2,0,
829552,55,8,1,2,1.0,2,0,2.0
831066,0,9,1,3,,3,0,
857887,33,4,2,4,2.0,3,0,2.0
861153,5,2,2,2,1.0,3,1,2.0
890026,0,3,2,3,,3,0,2.0
932933,0,1,2,1,,2,0,
951223,0,4,2,4,,1,0,
970469,0,2,2,2,,3,0,3.0
993865,0,5,2,5,,1,0,
1026479,0,3,2,3,,3,0,3.0
1141050,0,11,1,5,,2,0,
18181,0,3,2,3,,3,0,
19522,0,12,1,6,,2,0,
28051,0,4,2,4,,1,0,
28577,18,3,2,3,1.0,3,0,1.0
31427,2,1,2,1,1.0,3,1,3.0
31623,0,3,2,3,1.0,2,0,
33183,5,2,2,2,2.0,3,1,2.0
57011,0,9,1,3,,1,0,
74071,80,10,1,4,2.0,3,0,2.0
87468,57,8,1,2,1.0,3,0,3.0
97996,0,4,2,4,,3,0,
116713,0,2,2,2,,3,0,
150179,0,10,1,4,,3,0,2.0
194613,0,11,1,5,,3,0,4.0
200042,0,9,1,3,1.0,3,0,
236971,0,3,2,3,,2,0,4.0
247665,0,10,1,4,,1,0,
252262,0,4,2,4,,3,0,
305373,0,4,2,4,1.0,3,0,
320301,0,3,2,3,,3,0,2.0
342774,33,4,2,4,2.0,3,0,2.0
369507,0,10,1,4,,3,0,4.0
393409,0,5,2,5,,2,0,1.0
428700,20,3,2,3,2.0,3,0,4.0
430035,0,4,2,4,,3,0,1.0
468825,0,7,1,1,,2,0,
476482,34,4,2,4,2.0,3,0,4.0
489270,0,7,1,1,,2,0,
518724,0,5,2,5,,3,0,4.0
519803,0,4,2,4,2.0,3,0,
534805,2,1,2,1,1.0,3,0,4.0
558935,0,9,1,3,1.0,1,0,
558952,0,8,1,2,,3,0,
562616,2,1,2,1,1.0,3,1,2.0
563056,33,4,2,4,2.0,3,0,2.0
577519,0,8,1,2,,3,0,1.0
642265,5,2,2,2,2.0,3,1,2.0
671928,0,4,2,4,,3,0,3.0
678624,44,5,2,5,2.0,3,0,2.0
736699,51,7,1,1,1.0,3,0,3.0
786415,0,6,2,6,,3,0,3.0
831606,0,10,1,4,,3,0,2.0
873890,0,2,2,2,,1,0,2.0
910060,0,4,2,4,2.0,3,0,
911611,0,11,1,5,,3,0,
971410,0,4,2,4,,3,0,3.0
1017320,17,3,2,3,1.0,3,0,3.0
1041618,0,3,2,3,,3,0,3.0
1093565,45,5,2,5,2.0,3,0,3.0
1127235,34,4,2,4,2.0,3,0,4.0
1136305,45,5,2,5,2.0,3,0,3.0
45121,45,5,2,5,3.0,3,0,3.0
45784,0,9,1,3,,3,0,2.0
50398,84,11,1,5,2.0,2,0,2.0
57427,51,7,1,1,2.0,3,0,4.0
58437,0,11,1,5,,3,0,
60247,0,2,2,2,,3,1,
82624,0,5,2,5,,2,0,
198119,0,3,2,3,,3,0,4.0
295009,0,9,1,3,1.0,1,0,
296710,0,4,2,4,,1,0,
316395,0,5,2,5,,2,0,
339541,0,4,2,4,,1,0,
353062,0,5,2,5,,2,0,
358744,6,2,2,2,2.0,2,0,
384710,0,9,1,3,,3,0,4.0
399734,91,11,1,5,2.0,3,0,2.0
437478,0,3,2,3,,2,1,
469618,0,2,2,2,,3,1,
476547,44,5,2,5,2.0,3,0,2.0
510053,0,6,2,6,,3,0,
514939,11,3,2,3,2.0,2,0,2.0
524218,0,2,2,2,,2,0,
561956,0,3,2,3,,3,0,3.0
611171,0,3,2,3,,3,0,3.0
623196,0,4,2,4,1.0,1,0,
664841,16,3,2,3,1.0,3,0,2.0
742592,0,10,1,4,,3,0,3.0
769854,93,11,1,5,2.0,3,0,2.0
821781,0,10,1,4,,3,0,1.0
823654,0,5,2,5,,1,0,
904484,0,11,1,5,,1,0,
916686,44,5,2,5,2.0,3,0,2.0
1019554,0,11,1,5,,2,0,3.0
1040660,0,9,1,3,,2,0,
1053205,20,3,2,3,2.0,3,0,4.0
1059051,0,9,1,3,,3,0,3.0
1065280,0,10,1,4,,2,0,2.0
1069905,0,4,2,4,,1,0,
84050,0,4,2,4,,3,0,2.0
126715,0,2,2,2,,3,0,2.0
157560,0,2,2,2,,3,0,1.0
206803,0,11,1,5,,3,0,
238823,0,11,1,5,,2,0,
261240,0,2,2,2,,3,0,
285019,0,2,2,2,,1,0,
293518,0,4,2,4,,3,0,4.0
318491,0,7,1,1,,2,0,
329199,0,11,1,5,,3,0,
335308,5,2,2,2,1.0,3,1,4.0
348456,0,6,2,6,,1,0,
376372,90,11,1,5,2.0,3,0,1.0
383135,0,3,2,3,,3,0,
410880,42,5,2,5,1.0,3,0,4.0
424338,44,5,2,5,2.0,3,0,2.0
461101,0,10,1,4,,2,0,2.0
488477,0,4,2,4,,1,0,
501256,0,4,2,4,,3,0,4.0
510930,19,3,2,3,2.0,3,0,2.0
585007,56,8,1,2,2.0,3,0,1.0
597189,0,9,1,3,,1,0,
636974,0,8,1,2,,3,1,2.0
643122,19,3,2,3,2.0,3,0,2.0
717005,7,2,2,2,2.0,3,0,2.0
777003,0,3,2,3,,3,0,3.0
788788,0,9,1,3,,1,0,
808024,66,9,1,3,2.0,3,0,2.0
859787,0,3,2,3,,3,0,
872616,0,10,1,4,,3,0,3.0
882064,54,8,1,2,1.0,3,1,2.0
883998,0,2,2,2,,3,0,2.0
887097,0,7,1,1,,3,0,
33398,0,3,2,3,,3,0,3.0
59892,0,11,1,5,,1,0,
91459,0,9,1,3,2.0,3,0,
125884,20,3,2,3,2.0,3,0,3.0
138028,2,1,2,1,2.0,3,0,2.0
290286,0,3,2,3,,3,0,2.0
302194,91,11,1,5,2.0,3,0,2.0
304054,0,11,1,5,,1,0,
324064,8,2,2,2,2.0,3,0,3.0
325422,0,3,2,3,2.0,2,0,
395865,17,3,2,3,1.0,3,0,4.0
490201,0,11,1,5,,1,0,
497532,20,3,2,3,2.0,3,0,3.0
537263,82,10,1,4,2.0,3,0,2.0
579057,0,2,2,2,,2,0,
652595,20,3,2,3,2.0,3,0,3.0
677446,0,9,1,3,,3,0,2.0
744901,0,4,2,4,,1,0,
748919,0,4,2,4,,3,0,3.0
808079,7,2,2,2,2.0,3,0,1.0
961929,0,10,1,4,,3,0,2.0
969853,15,3,2,3,1.0,3,0,1.0
1033337,0,8,1,2,,2,0,
1055673,0,8,1,2,,3,0,4.0
1126029,0,3,2,3,1.0,2,0,
20547,20,3,2,3,2.0,3,0,4.0
41625,0,10,1,4,1.0,2,0,
63251,0,11,1,5,,3,0,4.0
98996,2,1,2,1,1.0,3,0,2.0
121317,0,9,1,3,,3,0,
179867,67,9,1,3,2.0,3,0,4.0
218730,2,1,2,1,1.0,3,0,
229940,33,4,2,4,1.0,3,0,2.0
274098,0,3,2,3,,1,0,
287150,34,4,2,4,2.0,3,0,4.0
295315,0,12,1,6,,3,0,2.0
315699,19,3,2,3,2.0,3,0,2.0
352819,0,3,2,3,,2,0,
377826,0,3,2,3,,1,0,
400816,19,3,2,3,2.0,3,0,2.0
400926,5,2,2,2,1.0,3,1,2.0
